label_0_cloud,label_1_cloud,label_0_wind,label_1_wind,label_0_humidity,label_1_humidity
"[1.3, 0.0, 0.0, 1.9, 3.6, 5.8, 5.6, 3.0, 3.3, 1.4, 1.4, 1.8, 10.0, 9.8, 10.0, 2.8, 8.8, 1.1, 6.3, 0.3, 2.0, 7.5, 5.3, 1.0, 1.6, 8.5, 0.0, 1.0, 5.5, 3.0, 0.9, 2.3, 3.6, 3.4, 0.3, 6.5, 6.1, 3.4, 6.9, 7.3, 1.6, 3.9, 5.4, 5.0, 9.9, 3.9, 0.0, 0.1, 5.5, 2.5, 1.8, 0.0, 0.0, 0.0, 5.5, 5.4, 0.0, 3.8, 4.8, 0.0, 1.1, 2.1, 7.0, 5.1, 0.0, 5.9, 5.9, 3.1, 3.4, 6.4, 5.5, 8.0, 1.9, 0.4, 2.8, 1.1, 6.4, 5.6, 8.0, 4.1, 0.8, 1.1, 2.9, 0.3, 1.1, 0.0, 1.8, 0.4, 4.1, 9.1, 10.0, 9.8, 1.5, 0.4, 0.0, 2.6, 6.5, 0.8, 5.1, 8.1, 7.4, 6.9, 6.1, 6.4, 2.3, 9.5, 3.8, 7.6, 8.0, 5.8, 9.4, 4.5, 0.5, 6.4, 9.6, 6.1, 3.0, 6.6, 4.5, 7.9, 10.0, 9.3, 7.1, 2.4, 0.9, 2.5, 2.9, 5.0, 3.6, 1.6, 2.0, 2.1, 4.6, 7.1, 2.4, 5.0, 9.0, 6.3, 0.6, 7.0, 5.4, 7.0, 9.6, 10.0, 6.8, 6.5, 6.5, 8.3, 2.1, 3.3, 4.4, 6.1, 8.9, 8.4, 4.6, 6.9, 6.1, 6.6, 4.1, 2.9, 0.9, 4.4, 3.4, 3.3, 8.8, 9.4, 6.3, 5.0, 1.5, 5.8, 10.0, 8.1, 10.0, 7.4, 6.6, 4.9, 9.8, 5.9, 4.1, 8.8, 7.3, 9.4, 9.3, 8.0, 7.6, 4.1, 4.0, 4.0, 3.9, 7.3, 6.6, 9.0, 9.6, 9.0, 5.0, 6.4, 8.9, 10.0, 9.4, 9.8, 6.0, 0.5, 4.6, 8.1, 9.1, 6.4, 1.1, 0.0, 0.4, 6.1, 7.4, 9.9, 7.6, 9.8, 9.9, 8.0, 3.8, 8.6, 9.4, 7.1, 2.0, 4.6, 5.4, 9.6, 10.0, 9.1, 5.0, 7.1, 6.1, 0.1, 2.0, 4.9, 5.8, 2.3, 5.6, 7.8, 8.4, 6.0, 0.0, 0.5, 4.1, 7.6, 5.5, 2.0, 0.0, 1.1, 5.8, 9.0, 4.6, 7.9, 5.6, 9.1, 9.4, 1.6, 2.6, 5.6, 1.1, 1.9, 0.0, 0.0, 2.3, 4.0, 9.0, 4.3, 0.0, 2.6, 0.0, 0.0, 4.0, 4.4, 0.3, 1.8, 8.9, 6.8, 2.3, 4.4, 0.0, 0.1, 4.0, 0.0, 2.5, 3.8, 6.3, 1.9, 1.4, 8.3, 5.6, 10.0, 4.9, 6.3, 10.0, 10.0, 5.6, 0.0, 6.9, 6.9, 2.6, 0.0, 0.0, 1.4, 5.0, 6.5, 2.9, 0.5, 3.1, 4.8, 9.5, 5.8]","[3.5, 3.9, 6.5, 1.4, 6.3, 7.6, 9.4, 10.0, 10.0, 9.9, 9.0, 2.3, 2.9, 2.3, 6.6, 10.0, 7.3, 7.1, 5.9, 3.3, 4.4, 4.8, 6.4, 3.9, 4.3, 2.8, 5.8, 4.4, 2.4, 8.0, 10.0, 10.0, 8.9, 8.3, 6.5, 4.5, 4.6, 3.1, 3.3, 6.5]","[2.7, 2.5, 1.8, 1.9, 1.6, 2.2, 2.2, 1.7, 2.3, 1.5, 1.6, 2.2, 2.5, 2.5, 2.8, 2.7, 1.8, 2.0, 2.5, 3.7, 1.8, 2.6, 2.7, 4.6, 2.1, 2.5, 3.5, 2.4, 2.5, 2.2, 2.0, 1.8, 1.6, 1.5, 2.5, 2.5, 2.2, 1.8, 1.8, 2.3, 2.7, 2.5, 2.7, 1.8, 1.5, 3.3, 3.3, 2.1, 2.2, 1.9, 3.0, 2.9, 2.1, 1.9, 2.0, 3.1, 2.8, 2.1, 1.9, 1.7, 2.1, 2.3, 2.0, 2.3, 2.1, 2.4, 3.7, 3.2, 2.9, 3.0, 2.4, 1.7, 2.6, 2.1, 1.6, 1.7, 1.8, 2.5, 2.3, 2.3, 3.6, 2.3, 2.1, 1.9, 2.2, 2.1, 1.8, 2.4, 2.3, 2.6, 3.4, 2.5, 2.9, 3.2, 2.5, 2.7, 3.6, 2.7, 1.8, 1.6, 2.2, 2.5, 2.0, 2.7, 2.4, 2.4, 2.5, 2.6, 2.1, 2.7, 1.9, 3.1, 1.9, 2.1, 2.9, 3.3, 2.5, 2.1, 2.1, 2.1, 2.5, 5.4, 2.6, 2.2, 2.3, 1.8, 2.3, 1.8, 2.0, 2.0, 2.4, 2.5, 3.4, 2.1, 2.3, 3.0, 3.0, 1.9, 2.2, 2.0, 2.4, 2.1, 1.7, 1.8, 1.6, 2.2, 2.5, 1.9, 2.7, 2.4, 2.6, 2.6, 2.1, 2.4, 2.0, 2.3, 2.2, 1.7, 1.5, 2.1, 2.1, 2.0, 2.0, 2.2, 1.9, 2.1, 2.2, 1.5, 2.0, 2.1, 2.9, 2.5, 2.3, 1.8, 1.9, 1.8, 2.3, 3.7, 2.3, 2.0, 2.3, 1.9, 2.3, 1.4, 2.2, 1.9, 2.1, 1.6, 1.9, 1.6, 2.4, 2.4, 2.2, 2.8, 2.6, 1.8, 1.8, 3.3, 2.1, 1.1, 1.3, 2.0, 1.6, 2.2, 1.8, 1.8, 2.4, 2.5, 2.3, 1.6, 1.5, 1.8, 2.4, 2.6, 1.7, 1.4, 1.9, 1.6, 2.7, 2.3, 1.7, 2.5, 2.9, 2.3, 2.4, 1.8, 2.0, 1.4, 2.2, 2.4, 1.7, 1.7, 2.1, 2.6, 1.6, 2.1, 2.5, 1.9, 1.6, 1.7, 1.5, 1.5, 1.4, 2.0, 1.7, 1.7, 1.8, 2.4, 2.9, 2.8, 2.6, 3.3, 4.9, 3.2, 1.7, 2.1, 3.9, 2.2, 2.2, 2.3, 1.7, 1.5, 1.9, 2.9, 3.5, 2.4, 1.5, 1.7, 1.8, 3.3, 3.8, 1.8, 1.4, 2.4, 3.2, 2.5, 2.8, 2.0, 2.4, 1.7, 1.6, 2.0, 2.3, 2.6, 3.0, 2.0, 0.0, 0.0, 2.7, 2.4, 4.5, 3.6, 5.2, 3.2, 2.2, 1.9, 3.4, 3.0, 2.7, 1.8, 1.6, 1.5, 1.8, 1.4, 1.6, 1.7, 2.6, 2.0]","[2.3, 2.2, 3.2, 2.0, 2.7, 2.2, 1.5, 1.6, 2.9, 3.0, 1.7, 1.7, 1.8, 1.8, 2.6, 2.1, 2.0, 2.7, 1.9, 2.1, 2.0, 1.9, 1.7, 2.1, 1.9, 2.0, 1.7, 2.7, 2.9, 3.2, 3.7, 2.3, 1.9, 1.7, 2.3, 2.1, 1.7, 1.9, 1.8, 1.9]","[64.87, 38.43, 44.39, 48.91, 53.43, 53.87, 50.3, 44.3, 44.91, 53.57, 62.22, 77.57, 82.78, 47.61, 65.57, 58.91, 55.65, 66.57, 38.43, 38.35, 59.87, 93.17, 67.17, 62.91, 61.78, 79.61, 48.83, 53.65, 44.52, 61.43, 50.83, 70.78, 79.74, 68.04, 43.83, 49.83, 74.09, 71.96, 61.35, 50.78, 46.13, 65.7, 60.0, 44.3, 44.17, 64.43, 60.7, 66.09, 60.26, 33.7, 32.17, 36.0, 33.57, 48.96, 49.22, 89.26, 75.57, 65.52, 62.0, 69.13, 70.61, 61.7, 59.48, 56.52, 62.22, 52.52, 55.39, 62.26, 71.39, 66.0, 53.7, 44.83, 50.74, 47.78, 72.65, 68.52, 53.87, 63.61, 60.26, 67.22, 60.87, 68.57, 95.78, 63.26, 47.78, 40.78, 33.48, 35.48, 78.87, 67.96, 47.96, 49.57, 49.7, 34.7, 38.52, 48.91, 45.78, 67.52, 75.43, 56.96, 61.78, 59.61, 57.0, 63.09, 65.83, 56.52, 43.96, 37.87, 42.74, 40.74, 51.04, 49.96, 60.35, 66.26, 50.96, 82.26, 80.04, 68.91, 57.96, 80.39, 65.13, 47.65, 59.13, 66.3, 51.09, 67.78, 51.17, 37.48, 53.57, 59.87, 78.09, 97.43, 92.74, 73.39, 52.22, 56.57, 86.43, 70.04, 65.0, 58.83, 70.65, 60.17, 81.7, 86.74, 78.43, 71.91, 79.7, 74.96, 80.61, 69.87, 66.83, 70.17, 71.48, 69.39, 59.0, 65.13, 84.09, 74.83, 69.83, 79.57, 60.09, 70.22, 91.48, 73.52, 72.87, 67.83, 65.74, 70.61, 71.78, 67.96, 78.57, 77.0, 78.74, 79.04, 64.0, 77.74, 97.35, 80.65, 77.17, 77.43, 78.61, 86.57, 67.78, 61.96, 54.91, 81.48, 83.09, 64.35, 57.87, 61.96, 87.48, 81.52, 89.3, 94.04, 86.22, 85.39, 83.61, 80.61, 81.83, 77.96, 91.87, 84.48, 70.13, 60.91, 57.43, 60.39, 67.3, 98.17, 81.43, 75.52, 64.0, 67.48, 63.35, 57.48, 60.57, 61.7, 64.39, 63.74, 63.57, 83.09, 79.7, 67.13, 67.57, 72.74, 63.96, 65.52, 73.7, 93.65, 83.78, 74.91, 76.96, 70.39, 79.7, 82.0, 92.22, 85.3, 91.26, 83.17, 89.35, 79.17, 66.7, 65.87, 73.57, 74.48, 54.57, 61.7, 71.91, 77.09, 75.57, 70.35, 79.65, 69.26, 61.17, 57.74, 80.87, 81.74, 72.96, 61.04, 55.96, 65.26, 68.83, 71.26, 66.22, 63.91, 69.7, 84.09, 78.39, 73.22, 63.04, 60.43, 63.43, 55.87, 56.61, 53.26, 52.61, 59.78, 81.87, 51.09, 66.52, 53.65, 49.57, 49.04, 59.87, 66.91, 69.74, 70.17, 80.09, 83.96, 63.74, 43.43, 62.13, 85.52, 71.74, 50.04, 60.43, 64.22, 76.17, 73.39, 46.35, 54.17, 67.0, 42.3, 42.83, 58.13, 73.83, 73.35, 48.96, 35.22]","[64.78, 72.3, 72.57, 70.91, 74.09, 83.13, 75.35, 75.96, 71.26, 70.87, 63.48, 77.78, 76.7, 64.83, 59.65, 61.09, 58.3, 55.74, 60.13, 66.96, 70.04, 62.83, 70.52, 77.35, 70.35, 67.87, 68.83, 66.0, 75.61, 62.83, 62.17, 70.09, 67.74, 70.83, 59.35, 60.96, 63.52, 70.7, 76.61, 73.13]"
